time,activity,10a,10b,12a,12b,11a,11b,14a,14b,13a,13b,conductivity,temperature,depth,depth2
15241.9,0.945778913,71.24984741,97.51066589,103.8454666,92.49980164,83.90335846,96.11600494,,,,,36.319705,8.279509,250.1390433,250.1390433
15251.9,0.941395488,66.98956299,98.103302,104.7935028,93.60279846,83.69915009,96.08553314,,,,,36.32096,8.27044,250.1173901,250.1173901
15261.916666666666,0.946407692,67.0346756,96.32691193,104.9653702,92.44090271,83.63788605,95.25907135,,,,,36.31841,8.2690675,250.0912382,250.0912382
15271.916666666666,0.955283412,66.08634186,96.39648438,104.6015244,94.06988525,83.62282562,94.94166565,,,,,36.31715,8.2709315,250.0673109,250.0673109
15281.916666666666,0.963179802,66.24143219,95.50410461,104.2459946,93.52959442,83.51919556,94.7281189,,,,,,,,
15291.916666666666,0.970052241,64.70526886,95.01650238,102.9542236,93.08985901,82.57292938,94.62272644,,,,,,,,
15301.916666666666,0.957331475,66.20618439,93.94050598,103.190361,93.72558594,81.52622223,93.15459442,,,,,36.31716,8.283096,250.0163418,250.0163418
15311.933333333332,0.946142853,69.22626495,94.00366974,102.1702347,93.19667816,82.11826324,93.85394287,,,,,36.31844,8.28156,250.0004727,250.0004727
15321.916666666666,0.954983804,65.83913422,95.49301147,98.40799713,92.97128296,83.38716125,94.21838379,,,,,36.31844,8.281947,249.9981491,249.9981491
15331.916666666666,0.962738579,64.54244232,94.86096191,97.95749664,95.5532074,85.51030731,93.88909912,99.429245,113.0438309,,,36.31716,8.283285,249.9895966,249.9895966
15341.916666666666,0.952481878,64.03263855,96.00767517,99.71891022,90.78322601,81.74201202,96.10809326,92.81679535,109.9912109,,,,,,
15351.933333333332,0.953709283,65.38137054,95.25860596,98.8678894,90.42842865,80.93157959,94.91877747,94.21647644,111.2717285,,,,,,
15361.933333333332,0.953774375,64.88488007,94.03277588,103.7184677,92.80781555,81.55528259,94.4786911,,,,,36.31589,8.281479,249.9808958,249.9808958
15371.933333333332,0.96201553,66.70771027,94.43458557,104.6394272,93.63981628,82.69626617,93.56968689,,,,,36.318435,8.28563,249.9905853,249.9905853
15381.933333333332,0.976257198,65.99521637,96.49621582,104.9353256,93.30815125,83.58795929,95.13993835,,,,,36.31844,8.291542,249.99281,249.99281
15391.95,0.950968675,67.91638947,97.8273468,104.4202271,92.85247803,84.96178436,94.88677979,,,,,36.3159,8.288044,249.9980503,249.9980503
15401.933333333332,0.9540118,63.56703949,95.51760864,105.2991562,93.53063202,80.68947601,96.1656723,,,,,,,,
15411.95,0.964845004,62.8976593,96.88752747,104.2800369,92.75704956,82.77181244,94.5593338,,,,,,,,
15421.95,0.924345158,63.70036316,99.63612366,105.8964157,93.04000854,81.0435257,99.40246582,95.2241745,110.7051849,,,36.31591,8.2907905,250.0551001,250.0551001
15431.933333333332,0.931905266,63.45554352,101.4872437,106.944519,92.10944366,79.90247345,101.2206573,96.14738464,112.7635803,,,36.3159,8.2881155,250.0752702,250.0752702
15441.933333333332,0.918919365,63.0474205,96.75661469,105.8686447,92.33808136,80.38684082,97.97424316,95.75216675,111.6444473,,,36.31719,8.286637,250.0972694,250.0972694
15451.95,0.628232737,69.06871796,98.87425232,94.63893127,97.75796509,71.59561157,88.13450623,96.67823029,114.3840637,68.25746155,90.14361572,36.31845,8.285488,250.11828,250.11828
15461.95,0.018884235,68.48981476,98.67991638,87.77993774,90.24250793,74.5557251,84.03805542,94.04725647,110.1810074,78.03557587,90.16151428,,,,
15471.95,0.009812658,50.2599678,76.17534637,67.06496429,73.19786835,59.69814682,68.27598572,78.07873535,97.07041931,65.73026276,79.64358521,,,,
15481.95,0,42.14863968,65.72324371,59.35636902,68.70834351,50.17012024,62.52752304,62.81734467,82.29807281,56.88970184,70.20708466,36.31591,8.292855,250.2141374,250.2141374
15491.95,0.014832487,39.13095093,62.48322296,59.46584702,67.46903992,51.49103546,58.67372131,53.42884827,76.13051605,50.35897064,66.22336578,36.31465,8.2997945,250.2388556,250.2388556
15501.95,0,38.94435883,61.46022797,56.59636688,65.83795166,49.60796738,59.96719742,52.67181396,74.87956238,46.96221542,62.55646515,36.31718,8.2981985,250.2751915,250.2751915
15511.95,0.010183721,38.7417984,61.62438965,55.71399689,65.82556152,47.22382355,57.69202042,51.58403397,73.57463074,46.90102005,62.51583099,36.31718,8.298485,250.2954604,250.2954604
15521.966666666667,0.009986196,38.60451126,61.48280334,55.89453125,64.90280914,47.80503082,57.90431213,51.75282669,73.41145325,46.85258484,61.57788467,,,,
15531.95,0,38.40696716,61.49849701,56.43399048,64.69098663,45.95701599,58.10355377,51.79588318,73.3684845,46.3965683,61.36936951,,,,
15541.95,0.013398804,37.8755455,61.7219429,57.00643921,65.96055603,46.0129509,58.2882309,52.12990189,73.69178772,45.02281189,60.92470932,36.31717,8.2935095,250.411735,250.411735
15551.966666666667,0.009933446,38.13868713,62.08969116,57.7789917,66.39800262,44.80627441,58.13500595,52.54236603,73.57225037,46.27182007,60.85553741,36.31335,8.289407,250.4376397,250.4376397
15561.95,0,38.17032242,61.57668304,57.31155777,66.45749664,46.15549469,58.54049683,52.17842484,74.09718323,40.45541,61.53147125,36.31336,8.288044,250.466214,250.466214
15571.966666666667,0.004745757,37.9311142,61.87244034,57.17827988,66.53919983,45.67191315,58.70569992,53.02500916,74.25750732,46.26259613,61.74958038,36.3159,8.288773,250.4885593,250.4885593
15581.966666666667,0.00188074,37.51514435,61.51923752,56.7181015,66.67608643,46.1673317,58.22292328,52.47160721,74.0406189,45.70194244,60.8777771,,,,
15591.983333333334,0.020511168,37.01005554,61.13125229,59.75350189,68.29503632,45.75077057,58.4638443,52.81901932,73.62524414,47.26556396,62.17326355,,,,
15601.983333333334,0.022466015,36.80112457,61.39019775,60.12763977,68.36595917,47.50428009,58.73308182,51.90035248,73.88457489,45.97593689,62.05254745,36.31337,8.3133045,250.5855536,250.5855536
15611.966666666667,0.010194517,37.26576996,61.47125244,59.66181564,68.6412735,47.16308975,59.61849976,52.90285492,75.7808075,46.96897888,61.64339828,36.30325,8.367648,250.6094808,250.6094808
15621.983333333334,0.122075619,38.39476395,61.45090866,60.3360672,70.02944183,47.72659302,60.91757584,51.90232086,75.6733551,46.94943237,62.31244659,36.300715,8.3768245,250.6343967,250.6343967
15631.966666666667,0.233964406,40.18652344,62.38420868,61.44646454,72.74755859,49.96363068,61.80328369,50.34475708,74.7756958,47.46400833,62.38023376,36.30074,8.38612,250.6504141,250.6504141
15641.983333333334,0.240093503,40.22356796,62.35565948,59.63056183,71.68786621,49.22416687,61.48787308,50.75446701,75.04090118,47.02934647,61.86387253,,,,
15651.983333333334,0.304369354,37.95652771,64.54896545,59.74865723,74.02970886,44.9969101,61.99698639,49.41505432,75.60715485,48.13856506,62.27618408,,,,
15661.983333333334,0.356416829,37.6475563,63.58030701,60.7902832,72.05249786,49.29481125,64.22035217,48.27775574,76.24889374,47.40736008,62.63657379,36.31464,8.3095865,250.7153736,250.7153736
15671.983333333334,0.281027758,37.30860138,63.8595314,60.17928314,69.9693985,45.93267059,63.0797348,48.28444672,76.78591919,50.27867889,62.57385254,36.313365,8.312403,250.7262001,250.7262001
15682.0,0.309060892,37.35961151,64.46977234,58.33357239,67.89002991,46.63345337,60.96343231,47.09527588,74.09301758,47.22754288,62.64589691,36.31082,8.311557,250.738757,250.738757
15691.983333333334,0.332323634,36.81025696,63.02272797,54.88985062,67.37939453,46.75487137,60.37399292,45.18217087,72.98163605,46.79468155,62.62914276,36.30957,8.312424,250.7449365,250.7449365
15701.983333333334,0.39542206,37.47135162,63.37142181,59.54872131,67.6781311,50.55168152,62.24242401,46.55443573,74.19029236,47.93263626,62.62120819,,,,
15712.0,0.555982118,38.43161392,64.5448761,60.66817474,71.40950775,52.9070282,62.08143616,47.28247452,76.6229248,49.62710953,63.92087936,,,,
15722.0,0.744478987,37.38905716,65.05297852,60.36108398,71.8757019,57.17732239,63.43834686,48.4847374,77.04850006,53.21739197,66.4424057,36.30705,8.338537,250.7552193,250.7552193
15732.0,0.797229481,45.35298157,68.93965912,63.16828156,72.04594421,59.52233124,67.70271301,49.51728058,80.69789124,53.27275085,65.86734009,36.30959,8.340248,250.7595203,250.7595203
15742.0,0.894683351,46.49854279,71.76424408,63.4766655,73.19111633,60.24551773,70.10766602,53.76124954,80.33566284,56.2477684,68.684021,36.30705,8.34226,250.7556148,250.7556148
15752.0,0.904994845,48.76081467,72.13874817,66.11602783,75.44366455,63.77917099,73.24812317,55.84887314,79.99991608,53.71549225,67.72563934,36.30704,8.343481,250.7505723,250.7505723
15762.016666666666,0.943513808,47.940979,75.69902039,65.60287476,74.58865356,65.68673706,73.32087708,55.01856613,80.23267365,57.10129166,70.0203476,,,,
15772.016666666666,0.93875938,49.39530182,72.81768036,67.86574554,76.95457458,65.28527069,74.60343933,61.80119705,84.44542694,57.5811882,71.90616608,,,,
15782.016666666666,0.939678802,49.98503876,74.61738586,67.66159821,79.15226746,65.48199463,74.15080261,63.79568481,84.10968018,55.37466431,71.39012146,36.30958,8.3280505,250.7131489,250.7131489
15792.016666666666,0.95955226,49.83810806,75.02876282,69.24134827,79.21699524,65.61557007,76.16168213,61.35314178,85.98361206,56.01862335,77.88945007,36.31085,8.322357,250.7018774,250.7018774
15802.016666666666,0.953751279,50.72854614,74.09883118,70.03807831,78.58204651,65.53133392,77.1166687,62.59571457,86.44792175,54.66984558,75.67481232,36.31085,8.3191455,250.6850196,250.6850196
15812.0,0.9621046,53.51447678,82.25978088,74.64838409,83.07893372,66.09326172,76.72570801,61.8696022,88.16421509,54.71401215,79.03448486,36.31085,8.317793,250.6742425,250.6742425
15822.016666666666,0.942560039,56.45489883,82.39572144,,,65.37679291,75.5514679,63.41520309,88.53630066,55.46425629,79.83021545,,,,
15832.016666666666,0.950832713,58.21085358,81.30479431,73.98500824,84.27061462,68.00055695,75.43047333,66.76465607,87.33213806,58.99595261,79.01043701,,,,
15842.016666666666,0.97905723,56.13436127,80.39370728,74.29062653,84.71955872,66.09425354,75.89599609,65.13404846,89.61639404,56.6889267,82.60449982,36.246465,8.217409,250.5858502,250.5858502
15852.016666666666,0.954804889,54.6553421,80.8217392,78.47953033,87.00093079,68.72920227,77.41861725,67.7120285,92.9821701,,,36.20623,8.1212085,250.5699811,250.5699811
15862.016666666666,0.974791962,57.52980804,78.01567841,72.17921448,83.42813873,68.81053925,76.75772095,78.37005615,94.27359772,,,36.19217,8.084964,250.5469437,250.5469437
15872.016666666666,0.968894665,59.42960358,80.2760849,74.7413559,85.35195923,69.65624237,76.01132965,86.19451904,96.08090973,,,36.18962,8.075716,250.5355239,250.5355239
15882.033333333333,0.964141638,56.6389122,83.85888672,79.70568848,88.56280518,76.63426208,80.7474823,78.79438019,91.07467651,,,,,,
15892.033333333333,0.964779879,58.70858383,81.87638855,79.1492157,87.13182068,76.52947998,79.25598907,88.3640976,97.65526581,,,,,,
15902.05,0.981149245,60.81035995,78.75230408,84.6689682,86.25081635,77.71463013,78.43366241,89.93681335,96.7233429,,,36.17809,8.016359,250.4343769,250.4343769
15912.033333333333,0.970080908,56.46298218,79.1306076,84.30905914,85.48442841,75.57387543,78.93461609,89.9427948,96.8772049,63.36539841,82.77243805,36.181875,8.007045,250.4134653,250.4134653
15922.033333333333,0.946995257,56.95259857,84.84670258,86.63614655,86.39351654,79.49549866,81.86050415,,,,,36.18698,8.0090905,250.3827158,250.3827158
15932.033333333333,0.962751535,52.96112061,80.08283234,,,79.85387421,82.61053467,88.14165497,103.1877594,,,36.19208,8.009819,250.3690219,250.3690219
15942.033333333333,0.942470614,55.87632751,78.57406616,,,77.96039581,85.82191467,,,,,,,,
15952.033333333333,0.948822123,55.05693817,77.92255402,,,82.53903961,86.9619751,,,,,,,,
15962.033333333333,0.965418739,57.99773407,79.90824127,,,82.60235596,84.06459808,,,,,36.20866,8.030842,250.2887371,250.2887371
15972.05,0.948581316,58.77272034,83.23754883,,,82.43695068,84.29772949,,,,,36.21374,8.034896,250.265057,250.265057
15982.033333333333,0.933813994,59.44264221,81.67254639,87.86962891,90.37245178,80.10678101,85.31315613,,,,,36.21504,8.040419,250.2410803,250.2410803
15992.05,0.934936024,57.76597214,79.33083344,89.55289459,92.46026611,78.8303299,86.21923828,,,,,36.21759,8.046228,250.2299076,250.2299076
16002.05,0.951764814,58.18492508,80.32878876,,,80.98446655,86.28988647,,,,,,,,
16012.05,0.951767359,59.14402008,82.1631546,,,80.20249176,87.05377197,,,,,,,,
16022.05,0.944798966,57.7403183,82.92185974,,,77.82226563,85.83859253,,,,,36.22781,8.0772485,250.1710782,250.1710782
16032.05,0.973184313,61.37251663,82.47233582,88.0115509,92.15803528,72.35808563,80.17957306,,,,,36.22654,8.0731535,250.1633661,250.1633661
16042.066666666668,0.972647828,61.33152008,81.04813385,90.82472992,93.74787903,70.5828476,80.56765747,,,,,36.23036,8.075949,250.1517485,250.1517485
16052.066666666668,0.979210768,63.01450348,81.11932373,88.54444122,93.36891174,68.02651978,80.25540924,90.9046402,99.87886047,,,36.23545,8.081532,250.1438881,250.1438881
16062.05,0.95634814,61.73630524,79.14169312,,,68.51093292,80.64678955,84.73911285,101.2926865,,,,,,
16072.066666666668,0.956342183,60.15392685,81.59707642,,,71.86035919,82.37096405,91.06458282,98.36541748,,,,,,
16082.066666666668,0.979156739,60.46473312,80.30982208,88.51308441,90.53807068,79.26866913,82.06132507,90.52941895,98.57701111,,,36.318265,8.12743,250.1419601,250.1419601
16092.066666666668,0.960704317,62.43065643,82.82218933,,,77.05509186,83.27841187,,,,,36.33861,8.119465,250.14898,250.14898
16102.066666666668,0.982386415,61.90133286,81.68851471,,,80.18796539,84.08201599,93.37349701,99.09654999,,,36.35005,8.1095295,250.1514024,250.1514024
16112.066666666668,0.959268921,60.68592453,80.45080566,87.810112,92.28742218,80.83266449,85.26828766,,,,,36.34877,8.102446,250.153281,250.153281
16122.1,0.947720146,63.43876648,82.99087524,,,79.90380096,83.83509064,,,,,,,,
16132.066666666668,0.967515319,61.53223419,82.68289185,,,75.70108795,83.15337372,,,,,,,,
16142.066666666668,0.944524536,62.43947983,83.86580658,,,77.46174622,84.89194489,,,,,36.36404,8.096595,250.2024704,250.2024704
16152.083333333334,0.97412131,63.33520889,81.78521729,94.98571014,93.79357147,72.84127045,83.62269592,,,,,36.3704,8.092084,250.2231348,250.2231348
16162.066666666668,0.953256663,63.05748367,81.90643311,91.35601044,93.11598206,74.75392151,82.56083679,,,,,36.375505,8.0897095,250.2448374,250.2448374
16172.066666666668,0.980931033,64.13439941,84.79611206,,,74.53575897,83.18975067,,,,,36.378035,8.088228,250.2625357,250.2625357
16182.083333333334,0.971342411,58.3133316,82.64335632,,,77.96102142,85.96012115,,,,,,,,
16192.083333333334,0.949155716,64.25933075,83.33335876,,,80.6602478,86.13726807,,,,,,,,
16202.083333333334,0.953087673,59.42021179,83.42404175,93.51335907,91.48175049,80.48065948,86.35161591,,,,,36.37803,8.089852,250.3508787,250.3508787
16212.083333333334,0.96665194,64.4323349,83.77680969,95.08853912,89.42884064,78.80693054,85.21208191,,,,,36.378035,8.088912,250.3755475,250.3755475
16222.083333333334,0.967612809,62.34983063,85.45521545,94.0577774,90.85548401,77.97685242,85.73866272,,,,,36.383755,8.087455,250.4077801,250.4077801
16232.1,0.974121739,65.76498413,83.28453827,94.03795624,91.66459656,78.70627594,83.96540833,,,,,36.38439,8.085245,250.4268626,250.4268626
16242.083333333334,0.971885987,64.53708649,86.57277679,91.63739777,93.62427521,75.55328369,82.64575958,,,,,,,,
16252.1,0.92948559,64.82897949,82.72636414,95.18699646,92.63265991,76.0981369,82.85481262,,,,,,,,
16262.083333333334,0.951899546,65.04927826,87.81858063,93.30884552,92.62611389,78.29001617,83.69780731,,,,,36.38695,8.0829655,250.5497616,250.5497616
16272.1,0.971226848,60.78186417,83.87944794,92.82676697,93.61595154,76.60308075,82.74965668,,,,,36.38565,8.082074,250.5814998,250.5814998
16282.1,0.973510432,60.94534302,82.64484406,,,77.02827454,83.68322754,,,,,36.38567,8.081627,250.611656,250.611656
16292.1,0.976703163,61.20701218,81.73196411,,,70.9032135,84.98272705,,,,,36.38694,8.0798155,250.6412684,250.6412684
16302.1,0.959235744,62.14872742,85.58360291,,,71.4855957,83.43572998,,,,,,,,
16312.133333333333,0.960718424,65.79857635,86.83081055,,,75.41588593,85.88536835,,,,,,,,
16322.116666666667,0.956836706,66.15656281,84.24707031,,,70.63721466,81.35444641,,,,,36.38567,8.079227,250.7570979,250.7570979
16332.1,0.952872934,69.76990509,85.46353912,,,70.17110443,80.29671478,,,,,36.38439,8.0785005,250.7823104,250.7823104
16342.1,0.928142638,60.1692543,83.58808899,81.79087067,94.7748642,71.33837128,80.28013611,,,,,36.38185,8.0776775,250.8177069,250.8177069
16352.1,0.940323241,63.15505981,81.23972321,,,74.9716568,81.21120453,,,,,36.38184,8.075855,250.8379263,250.8379263
16362.116666666667,0.948966707,64.22677612,83.49708557,87.85433197,90.8581543,77.09658051,79.46244812,93.11852264,101.7678757,,,,,,
16372.116666666667,0.935977189,58.75983429,81.92417908,86.25775909,93.62114716,70.73545074,80.38882446,92.96176147,103.5536041,,,,,,
16382.116666666667,0.968387309,63.91723251,83.88561249,,,69.28525543,81.10951996,90.77007294,102.987854,,,36.37801,8.073132,250.9181615,250.9181615
16392.116666666665,0.964599785,60.1517334,83.24664307,,,70.89315796,79.86925507,,,,,36.37611,8.0724495,250.9387765,250.9387765
16402.116666666665,0.950297137,63.33766937,84.54267883,,,70.47531891,80.36036682,,,,,36.3742,8.072752,250.9512839,250.9512839
16412.116666666665,0.948073881,63.62828064,82.14315033,,,72.95314789,83.39316559,,,,,36.372285,8.071367,250.9565736,250.9565736
16422.116666666665,0.970064459,55.94696808,86.28066254,,,74.70354462,81.55413818,,,,,,,,
16432.133333333335,0.960963546,56.36758804,84.88037109,,,70.6200943,79.40513611,86.14890289,103.7613068,,,,,,
16442.133333333335,0.950127983,60.90725708,83.90724182,,,70.54929352,80.93566895,76.29142761,101.5093384,,,36.37292,8.070873,250.9902397,250.9902397
16452.133333333335,0.290999076,58.21602631,87.89624786,76.49112701,90.17124176,63.62946701,74.44438171,79.25553131,102.7064362,65.33689117,88.44981384,36.37165,8.068314,250.9921677,250.9921677
16462.133333333335,0.337088015,57.97293091,86.48841858,79.43134308,93.96435547,59.08991241,73.2591095,79.64149475,103.8875732,66.35519409,84.11605072,36.3691,8.0680535,250.9960732,250.9960732
16472.133333333335,0.365257711,58.85233688,89.55055237,,,60.93799591,73.56761932,76.79656982,104.6769485,66.82361603,88.22688293,36.36911,8.069415,250.9945901,250.9945901
16482.15,0.656295353,57.49309158,88.58459473,,,63.11636353,72.39225769,67.97294617,101.8919678,,,,,,
16492.15,0.837730424,57.51739502,79.6415329,,,68.25832367,74.54299927,77.4590683,99.58894348,,,,,,
16502.15,0.928165775,57.6857872,77.19560242,89.90926361,90.300354,64.90361786,72.46735382,85.38293457,98.15670776,,,36.36273,8.063236,250.9677956,250.9677956
